date,trend_slug,trend_label,trend_query,baseline_term,country_panel,country_panel_rule,query_convention,analysis_transform,geo,country,trend_index,baseline_index,is_partial,trend_index_3m,baseline_index_3m,relative_interest,score_0_100
2016-10-01,frank_green_water_bottle,Frank Green,frank green drink bottle,drink bottle,anglophone6_local_category_2004,"English-speaking OECD countries: Australia, Canada, Ireland, New Zealand, United Kingdom, and United States. Australia and New Zealand use `drink bottle`; the other countries use `water bottle`.",{brand} {local bottle category},"3-month trailing averages for brand and local category baseline, then brand_3m/baseline_3m",AU,Australia,0.0,14.0,False,0.0,13.0,0.0,0.0
2016-11-01,frank_green_water_bottle,Frank Green,frank green drink bottle,drink bottle,anglophone6_local_category_2004,"English-speaking OECD countries: Australia, Canada, Ireland, New Zealand, United Kingdom, and United States. Australia and New Zealand use `drink bottle`; the other countries use `water bottle`.",{brand} {local bottle category},"3-month trailing averages for brand and local category baseline, then brand_3m/baseline_3m",AU,Australia,0.0,19.0,False,0.0,15.333333333333334,0.0,0.0
2016-12-01,frank_green_water_bottle,Frank Green,frank green drink bottle,drink bottle,anglophone6_local_category_2004,"English-speaking OECD countries: Australia, Canada, Ireland, New Zealand, United Kingdom, and United States. Australia and New Zealand use `drink bottle`; the other countries use `water bottle`.",{brand} {local bottle category},"3-month trailing averages for brand and local category baseline, then brand_3m/baseline_3m",AU,Australia,0.0,20.0,False,0.0,17.666666666666668,0.0,0.0
2017-01-01,frank_green_water_bottle,Frank Green,frank green drink bottle,drink bottle,anglophone6_local_category_2004,"English-speaking OECD countries: Australia, Canada, Ireland, New Zealand, United Kingdom, and United States. Australia and New Zealand use `drink bottle`; the other countries use `water bottle`.",{brand} {local bottle category},"3-month trailing averages for brand and local category baseline, then brand_3m/baseline_3m",AU,Australia,0.0,21.0,False,0.0,20.0,0.0,0.0
2017-02-01,frank_green_water_bottle,Frank Green,frank green drink bottle,drink bottle,anglophone6_local_category_2004,"English-speaking OECD countries: Australia, Canada, Ireland, New Zealand, United Kingdom, and United States. Australia and New Zealand use `drink bottle`; the other countries use `water bottle`.",{brand} {local bottle category},"3-month trailing averages for brand and local category baseline, then brand_3m/baseline_3m",AU,Australia,0.0,19.0,False,0.0,20.0,0.0,0.0
2017-03-01,frank_green_water_bottle,Frank Green,frank green drink bottle,drink bottle,anglophone6_local_category_2004,"English-speaking OECD countries: Australia, Canada, Ireland, New Zealand, United Kingdom, and United States. Australia and New Zealand use `drink bottle`; the other countries use `water bottle`.",{brand} {local bottle category},"3-month trailing averages for brand and local category baseline, then brand_3m/baseline_3m",AU,Australia,0.0,16.0,False,0.0,18.666666666666668,0.0,0.0
2017-04-01,frank_green_water_bottle,Frank Green,frank green drink bottle,drink bottle,anglophone6_local_category_2004,"English-speaking OECD countries: Australia, Canada, Ireland, New Zealand, United Kingdom, and United States. Australia and New Zealand use `drink bottle`; the other countries use `water bottle`.",{brand} {local bottle category},"3-month trailing averages for brand and local category baseline, then brand_3m/baseline_3m",AU,Australia,0.0,13.0,False,0.0,16.0,0.0,0.0
2017-05-01,frank_green_water_bottle,Frank Green,frank green drink bottle,drink bottle,anglophone6_local_category_2004,"English-speaking OECD countries: Australia, Canada, Ireland, New Zealand, United Kingdom, and United States. Australia and New Zealand use `drink bottle`; the other countries use `water bottle`.",{brand} {local bottle category},"3-month trailing averages for brand and local category baseline, then brand_3m/baseline_3m",AU,Australia,0.0,15.0,False,0.0,14.666666666666666,0.0,0.0
2017-06-01,frank_green_water_bottle,Frank Green,frank green drink bottle,drink bottle,anglophone6_local_category_2004,"English-speaking OECD countries: Australia, Canada, Ireland, New Zealand, United Kingdom, and United States. Australia and New Zealand use `drink bottle`; the other countries use `water bottle`.",{brand} {local bottle category},"3-month trailing averages for brand and local category baseline, then brand_3m/baseline_3m",AU,Australia,0.0,12.0,False,0.0,13.333333333333334,0.0,0.0
2017-07-01,frank_green_water_bottle,Frank Green,frank green drink bottle,drink bottle,anglophone6_local_category_2004,"English-speaking OECD countries: Australia, Canada, Ireland, New Zealand, United Kingdom, and United States. Australia and New Zealand use `drink bottle`; the other countries use `water bottle`.",{brand} {local bottle category},"3-month trailing averages for brand and local category baseline, then brand_3m/baseline_3m",AU,Australia,0.0,12.0,False,0.0,13.0,0.0,0.0
2017-08-01,frank_green_water_bottle,Frank Green,frank green drink bottle,drink bottle,anglophone6_local_category_2004,"English-speaking OECD countries: Australia, Canada, Ireland, New Zealand, United Kingdom, and United States. Australia and New Zealand use `drink bottle`; the other countries use `water bottle`.",{brand} {local bottle category},"3-month trailing averages for brand and local category baseline, then brand_3m/baseline_3m",AU,Australia,0.0,15.0,False,0.0,13.0,0.0,0.0
2017-09-01,frank_green_water_bottle,Frank Green,frank green drink bottle,drink bottle,anglophone6_local_category_2004,"English-speaking OECD countries: Australia, Canada, Ireland, New Zealand, United Kingdom, and United States. Australia and New Zealand use `drink bottle`; the other countries use `water bottle`.",{brand} {local bottle category},"3-month trailing averages for brand and local category baseline, then brand_3m/baseline_3m",AU,Australia,0.0,15.0,False,0.0,14.0,0.0,0.0
2017-10-01,frank_green_water_bottle,Frank Green,frank green drink bottle,drink bottle,anglophone6_local_category_2004,"English-speaking OECD countries: Australia, Canada, Ireland, New Zealand, United Kingdom, and United States. Australia and New Zealand use `drink bottle`; the other countries use `water bottle`.",{brand} {local bottle category},"3-month trailing averages for brand and local category baseline, then brand_3m/baseline_3m",AU,Australia,0.0,16.0,False,0.0,15.333333333333334,0.0,0.0
2017-11-01,frank_green_water_bottle,Frank Green,frank green drink bottle,drink bottle,anglophone6_local_category_2004,"English-speaking OECD countries: Australia, Canada, Ireland, New Zealand, United Kingdom, and United States. Australia and New Zealand use `drink bottle`; the other countries use `water bottle`.",{brand} {local bottle category},"3-month trailing averages for brand and local category baseline, then brand_3m/baseline_3m",AU,Australia,0.0,23.0,False,0.0,18.0,0.0,0.0
2017-12-01,frank_green_water_bottle,Frank Green,frank green drink bottle,drink bottle,anglophone6_local_category_2004,"English-speaking OECD countries: Australia, Canada, Ireland, New Zealand, United Kingdom, and United States. Australia and New Zealand use `drink bottle`; the other countries use `water bottle`.",{brand} {local bottle category},"3-month trailing averages for brand and local category baseline, then brand_3m/baseline_3m",AU,Australia,0.0,25.0,False,0.0,21.333333333333332,0.0,0.0
2018-01-01,frank_green_water_bottle,Frank Green,frank green drink bottle,drink bottle,anglophone6_local_category_2004,"English-speaking OECD countries: Australia, Canada, Ireland, New Zealand, United Kingdom, and United States. Australia and New Zealand use `drink bottle`; the other countries use `water bottle`.",{brand} {local bottle category},"3-month trailing averages for brand and local category baseline, then brand_3m/baseline_3m",AU,Australia,0.0,25.0,False,0.0,24.333333333333332,0.0,0.0
2018-02-01,frank_green_water_bottle,Frank Green,frank green drink bottle,drink bottle,anglophone6_local_category_2004,"English-speaking OECD countries: Australia, Canada, Ireland, New Zealand, United Kingdom, and United States. Australia and New Zealand use `drink bottle`; the other countries use `water bottle`.",{brand} {local bottle category},"3-month trailing averages for brand and local category baseline, then brand_3m/baseline_3m",AU,Australia,0.0,21.0,False,0.0,23.666666666666668,0.0,0.0
2018-03-01,frank_green_water_bottle,Frank Green,frank green drink bottle,drink bottle,anglophone6_local_category_2004,"English-speaking OECD countries: Australia, Canada, Ireland, New Zealand, United Kingdom, and United States. Australia and New Zealand use `drink bottle`; the other countries use `water bottle`.",{brand} {local bottle category},"3-month trailing averages for brand and local category baseline, then brand_3m/baseline_3m",AU,Australia,0.0,18.0,False,0.0,21.333333333333332,0.0,0.0
2018-04-01,frank_green_water_bottle,Frank Green,frank green drink bottle,drink bottle,anglophone6_local_category_2004,"English-speaking OECD countries: Australia, Canada, Ireland, New Zealand, United Kingdom, and United States. Australia and New Zealand use `drink bottle`; the other countries use `water bottle`.",{brand} {local bottle category},"3-month trailing averages for brand and local category baseline, then brand_3m/baseline_3m",AU,Australia,0.0,16.0,False,0.0,18.333333333333332,0.0,0.0
2018-05-01,frank_green_water_bottle,Frank Green,frank green drink bottle,drink bottle,anglophone6_local_category_2004,"English-speaking OECD countries: Australia, Canada, Ireland, New Zealand, United Kingdom, and United States. Australia and New Zealand use `drink bottle`; the other countries use `water bottle`.",{brand} {local bottle category},"3-month trailing averages for brand and local category baseline, then brand_3m/baseline_3m",AU,Australia,0.0,15.0,False,0.0,16.333333333333332,0.0,0.0
2018-06-01,frank_green_water_bottle,Frank Green,frank green drink bottle,drink bottle,anglophone6_local_category_2004,"English-speaking OECD countries: Australia, Canada, Ireland, New Zealand, United Kingdom, and United States. Australia and New Zealand use `drink bottle`; the other countries use `water bottle`.",{brand} {local bottle category},"3-month trailing averages for brand and local category baseline, then brand_3m/baseline_3m",AU,Australia,0.0,15.0,False,0.0,15.333333333333334,0.0,0.0
2018-07-01,frank_green_water_bottle,Frank Green,frank green drink bottle,drink bottle,anglophone6_local_category_2004,"English-speaking OECD countries: Australia, Canada, Ireland, New Zealand, United Kingdom, and United States. Australia and New Zealand use `drink bottle`; the other countries use `water bottle`.",{brand} {local bottle category},"3-month trailing averages for brand and local category baseline, then brand_3m/baseline_3m",AU,Australia,0.0,18.0,False,0.0,16.0,0.0,0.0
2018-08-01,frank_green_water_bottle,Frank Green,frank green drink bottle,drink bottle,anglophone6_local_category_2004,"English-speaking OECD countries: Australia, Canada, Ireland, New Zealand, United Kingdom, and United States. Australia and New Zealand use `drink bottle`; the other countries use `water bottle`.",{brand} {local bottle category},"3-month trailing averages for brand and local category baseline, then brand_3m/baseline_3m",AU,Australia,0.0,18.0,False,0.0,17.0,0.0,0.0
2018-09-01,frank_green_water_bottle,Frank Green,frank green drink bottle,drink bottle,anglophone6_local_category_2004,"English-speaking OECD countries: Australia, Canada, Ireland, New Zealand, United Kingdom, and United States. Australia and New Zealand use `drink bottle`; the other countries use `water bottle`.",{brand} {local bottle category},"3-month trailing averages for brand and local category baseline, then brand_3m/baseline_3m",AU,Australia,0.0,18.0,False,0.0,18.0,0.0,0.0
2018-10-01,frank_green_water_bottle,Frank Green,frank green drink bottle,drink bottle,anglophone6_local_category_2004,"English-speaking OECD countries: Australia, Canada, Ireland, New Zealand, United Kingdom, and United States. Australia and New Zealand use `drink bottle`; the other countries use `water bottle`.",{brand} {local bottle category},"3-month trailing averages for brand and local category baseline, then brand_3m/baseline_3m",AU,Australia,0.0,18.0,False,0.0,18.0,0.0,0.0
